ID,hivCaseReportNumber,name,fathersName,fathersFatherName,mothersName,mothersFatherName,gender,dob,district,town,PhoneNumber
rec-00000807-bbb-0,SO/Z2/OnV/ZALfQ,Gebereyohanes,Gebreyohannes,Abdo,Gebresilsssei,Abegaz,male,19940111,,,091-604-4i62
rec-00000808-aaa-0,8R/FV/nN3/linJJ,Rakeb,Keto,Asfaw,Argaw,Birhanu,female,20050318,Amhara,Hulet Ej Enese,011-201-4779
rec-00000808-bbb-0,8R/FV/nN3/linJJ,Rakeb,Ket9,Asfaw,Argaw,Birhanu,femsle,20050318,Amhara,Hulet Ej En3se,011-201-4879
rec-00000808-bbb-1,8R/FV/nN3/l9nJJ,Rakelo,Keto,Asfaw,Argaw,Birhanu,female,20059318,Amhara,Hulet En Enese,011-201-4779
rec-00000809-aaa-0,d9/HK/bYu/erTvW,Kihishen,Belayneh,Tessema,Mehammed,Samuel,male,20020806,SNNP,Soro,011-111-6910
rec-00000809-bbb-0,d9/HK/bYu/erTvW,Kihixen,Belayneh,Tessems,Mehamemd,Samuel,male,20020806,SNNP,Sor0,011-111-6910
rec-00000809-bbb-1,d9/HK/bYu/erTvW,Kihisgen,Belayneh,Tessema,Mehamned,Samueo,male,20020806,SNNyP,Soro,011-111-6910
rec-00000810-aaa-0,23/Bj/p5i/jLuCp,Berhe,Gesesew,Gebreyesus,Werotaw,Sime,male,19970524,Sidama,Hawasa town,011-259-7327
rec-00000811-aaa-0,8n/qH/QeN/nJSUm,Berhanu,Abel,Mitiku,Oegefa,Haile,male,19891126,Tigray,Abergele (TG),091-629-4150
rec-00000811-bbb-0,8n/qH/QeN/nJSUm,Berhanu,Abel,Mitiku,Oegeca,bHaile,,19891126,Tigra,Abergele (TG),091-629-4150
rec-00000812-aaa-0,NS/Su/M9B/B4qLb,Assefa,Jiru,Gebrewold,Tiruneh,Shiferaw,male,19970819,Tigray,Rama,098-119-3191
rec-00000813-aaa-0,9C/SF/1Wy/HUDye,Kelkil,Workineh,Desta,Kahsay,Gebremichael,male,20080119,Oromia,Lome (OR),033-324-8921
rec-00000813-bbb-0,9C/SF/1Wy/HUDye,Kelkil,Workine,Desta,Kahzay,Gebremichael,male,20080119,,Lome (OR),033-324-u921
rec-00000813-bbb-1,9C/SF/1Wy/HUDye,,Workine,Desta,Kahsai,Gebremichael,male,20080119,Orornia,Lome (OR),033-324-8921
rec-00000814-aaa-0,cg/VN/Zgg/nH6lA,Wubneh,Guesh,Hailu,Fikadu,Sape,male,19961209,Amhara,Albuko,098-119-4220
rec-00000815-aaa-0,7I/4c/kN8/j8YUD,Atomisa,Tessema,Tefera,Mamuye,Lemma,male,20010109,SNNP,Yirgachefe town,025-970-3143
rec-00000816-aaa-0,aH/Tt/VOX/Jmz61,Fera,Dessie,Tuta,Kassaye,Gezaehgn,male,19970321,Oromia,Girawa,091-846-7758
rec-00000816-bbb-0,aH/Tt/VOX/Jmz61,,Dessie,Tuda,Kassaye,Gezaehgn,male,19970321,Oromja,Gitawa,091-846-7758
rec-00000816-bbb-1,aH/Tt/VOX/Jjz61,Fera,Dessie,Tuta,Kassaye,Gezaebgn,male,,Oromsia,Girawa,091-846-7758
rec-00000817-aaa-0,ki/wN/kmo/QQS2M,Yohannes,Demmelash,Girmay,Tekelu,Birhanu,male,20071116,Amhara,Bati,022-860-8774
rec-00000818-aaa-0,xE/ax/l7v/yj6WD,Zehir,Kihishen,Messay,Henok,Kinfu,male,19900706,Oromia,Shashemene Zuria,091-664-7763
rec-00000819-aaa-0,8n/OA/9Gz/LVSfx,Tadesse,Tsehaye,Alemayehu,Mezgebe,Kidane,male,20010127,Oromia,Seka Chekorsa,057-824-2786
rec-00000819-bbb-0,8n/OA/9Gz/LVSfx,Tadesse,Tsehay,Alemayehu,Mezgebs,Kidame,ma1e,20010127,Oromia,Seka Chekorsa,057-824-2786
rec-00000819-bbb-1,8n/OA/9Gz/LVSfx,Tadesse,,Alemayehu,Mezgebe,Kidan,mals,2001012y,Oromia,Seka Chekorsa,057-824-2786
rec-00000820-aaa-0,JZ/xN/FLs/keppj,Getaneh,Fesseha,Mekuria,Beyene,Robson,male,19980506,Amhara,Lay Gayint,011-315-4148
rec-00000821-aaa-0,Wq/aL/AWb/4sMLE,Mohamud,Seyfedin,Yemane,Merra,Workineh,male,19980130,Oromia,Jimma Arjo,058-817-1275
rec-00000822-aaa-0,yX/QI/6mO/iKD6u,Wondimagegn,Filjmon,Gebreegziabher,Getenet,Yishak,male,19990826,Somali,Bokh,091-616-5898
rec-00000823-aaa-0,8L/B1/S6D/ItvAj,Mola,Tasew,Getahun,Zewude,Worku,male,19990629,Oromia,Dedo,058-857-1776
rec-00000823-bbb-0,8L/B1/S6D/ItvAj,Mo|a,Tasdw,Getahun,Zewued,Worku,,19990629,Oromia,Dedo,058-857-1776
rec-00000823-bbb-1,8L/B1/S6D/ItvAj,Mola,Tase2,Getahun,Zewude,Worku,ma1e,19990629,Oromia,Declo,058-857-q776
rec-00000824-aaa-0,eC/yh/Wyk/WOBiJ,Letay,Mekuria,Tsige,Nuru,Kibret,female,20020520,Sidama,Hawela,022-257-5116
rec-00000825-aaa-0,19/hO/K0C/aAZ2F,Kidanemariam,Hussen,Endashaw,Weldesenbet,Tessema,male,20010516,Amhara,Raya Kobo,011-561-5375
rec-00000826-aaa-0,LM/95/KS5/zxaoH,Woldemariam,Hussen,Yohannes,Wendaga,Girma,male,19990528,Somali,Dolobay,022-704-6838
rec-00000826-bbb-0,LM/95/KS5/zxaoH,Woldemariam,Huswen,Yohannes,Wendaga,Girma,malw,19999528,Somali,,022-704-6838
rec-00000827-aaa-0,Re/Go/bGp/4f799,Samerawit,Teferi,Takele,Meja,Gubena,female,19970812,Oromia,Mena (Jimma),034-338-5016
rec-00000828-aaa-0,kM/gs/0YE/hGHMV,Abera,Keyoum,Yirga,Ayana,Ali,male,19961017,Amhara,Bahir Dar town,011-384-7014
rec-00000828-bbb-0,kM/gs/0YE/hGHMV,Apera,Keyoum,Yirga,Ayana,Ali,male,19i61017,Amharua,Bahir Dar gown,011-384-7014
rec-00000828-bbb-1,kM/gs/0YE/hGHMV,Abera,Kyoum,Yirga,Aiana,All,male,19961017,Amhaa,Bahir Dar town,011-384-7014
rec-00000829-aaa-0,1a/4R/OAu/tBM0X,Sime,Abera,Birhanu,Usman,Fisseha,male,19971103,Amhara,Hulet Ej Enese,091-643-5804
rec-00000830-aaa-0,c0/FM/ZON/oQ0Lh,Abegaz,Gebru,Hintsa,Kaltebo,Sape,male,19930107,SNNP,Melekoza,025-962-3860
rec-00000830-bbb-0,c0/FM/ZON/oQ0Lh,Abepaz,Gebtu,Hintsa,Kaltebo,Sape,male,19930107,SNP,,025-962-3860
rec-00000831-aaa-0,Bf/Ke/7FI/xBO64,Kidane,Abel,Haile,Belete,Endashaw,male,19920921,Oromia,Girawa,011-319-1933
rec-00000832-aaa-0,ug/Zd/VO3/E4k8F,Abebe,Fenta,Nega,Dimese,Alemayehu,male,19980825,Oromia,Liben,091-752-5327
rec-00000833-aaa-0,4r/26/KRp/S5IWG,Abebe,Tadesse,Zehir,Fikadu,Ejigu,male,19970209,Amhara,Alfa,011-114-1951
rec-00000833-bbb-0,4r/26/KRp/S5IWG,Abebe,Tadesle,Zehir,Fikadu,Ejigu,,1997p209,Amhra,Alfa,011-114-1951
rec-00000834-aaa-0,aI/Je/nJn/DYiWn,Tadesse,Haileselassie,Girma,Alemu,Kifile,male,19960429,SNNP,Mito,011-519-8464
rec-00000834-bbb-0,aI/Je/nJn/DYiWn,Tades5e,Haileselassie,Girma,Alemu,Kifile,,,SNNP,Mito,
rec-00000835-aaa-0,Hn/fY/xvI/7O2fV,Danayit,Ahmed,Meshesha,Siraj,Zebene,female,20090426,Sidama,Darara,033-884-3048
rec-00000836-aaa-0,g3/tQ/2R2/4XT5P,Fitsum,Mafegna,Yesuf,Degefa,Tadesse,male,20020614,Amhara,Bechena Town,091-457-5750
rec-00000836-bbb-0,g3/tQ/2R2/4XT5P,Fitsum,Mavegna,Yejuf,Degefa,Tadeses,male,20020614,Amhara,Bechena Town,091-457-57r0
rec-00000836-bbb-1,g3/tQ/2R2/4XT5P,Fitstum,Mafekna,Yesvf,Degefa,Tadestse,male,20020614,Amhara,Bechena Town,091-457-5750
rec-00000837-aaa-0,8i/V2/ZTc/rIotA,Leul,Hussen,Abdo,Seyfu,Gebremedhin,male,19970116,Sidama,Chire,098-119-0229
rec-00000837-bbb-0,8i/V2/ZTc/rIotA,,Hussen,Abdo,Seyfu,Gebremedhin,male,10970116,Sidqama,Chire,098-11i-0229
rec-00000838-aaa-0,CB/8f/4y4/XCstO,Mamo,Yosef,Mulugeta,Kebede,Dejene,male,20020613,Oromia,Bishan Guracha,022-936-3572
rec-00000839-aaa-0,di/vQ/d8g/Hbf6w,Endalekachew,Seyfu,Daniel,Shiferaw,Yohannes,male,20071109,SNNP,Amaro,057-193-5302
rec-00000839-bbb-0,di/vQ/d8g/Hbf6w,Endalekachew,Seyvu,Danil,Shiferaw,Yohannes,male,,SNNP,Amaro,057-193-6302
rec-00000839-bbb-1,di/vQ/d8g/Hbf6w,Endalekaxew,Seyyfu,Danil,Shiferaw,Yohannse,male,20071109,SNNP,Amaro,057-193-5302
rec-00000840-aaa-0,27/w1/RJH/ni4qk,Zenebework,Aberha,Fasil,Arega,Tilahun,female,19961212,Somali,God-God,025-460-8847
rec-00000841-aaa-0,ue/4L/anm/0cF9U,Reta,Tumoro,Tafese,Abriham,Seid,male,20010126,Oromia,Sire,011-201-7729
rec-00000841-bbb-0,ue/4L/anm/0cF9U,Reta,Tuomro,Tafese,Apriham,Sid,maje,20010126,Oromia,Sire,011-201-7729
rec-00000841-bbb-1,ue/4L/anm/0cF9U,Reta,Tumoro,Tafese,Abriham,Sejd,mald,20010126,Oromifa,Sire,011-q01-7729
rec-00000842-aaa-0,fB/1Y/LMK/lyNiE,Alaro,Girma,Mewa,Orecho,Kassa,male,19960324,Oromia,Shashemene Zuria,057-579-1809
rec-00000843-aaa-0,2Y/PY/lDe/L43mz,Nasir,Engidu,Ayenew,Girma,Yigezu,male,20020420,Somali,Goro Baqaqsa,025-182-6348
rec-00000844-aaa-0,RR/As/Z4a/w6ns8,Gebrekidan,Woldemariam,Lemma,Hagos,Fiseha,male,20051122,Oromia,Gedeb Asasa,034-094-1010
rec-00000845-aaa-0,E4/oV/rQP/2doUM,Negash,Seye,Tamirat,Feyissa,Tesfay,male,20030912,Benishangul Gumz,Maokomo Special,034-767-7824
rec-00000846-aaa-0,ku/yu/Scc/ApCcH,Mola,Wegayehu,Yohaleshet,Wedajo,Seye,male,19990606,Oromia,Saba Boru,058-460-0234
rec-00000846-bbb-0,ku/yu/Scc/ApCcH,Mola,Wekayehu,Yohalesthet,Wedajo,Seye,mal4,19990506,Oromia,Saba Boru,058-460-0234
rec-00000847-aaa-0,RR/fT/QGX/3JUeZ,Bayisa,Teferi,Abebe,Bayitu,Woldetesfay,male,20010901,Oromia,Mancho,057-704-4611
rec-00000848-aaa-0,c1/wF/OhV/8CP34,Gizaw,Anibereber,Hagos,Zenebe,Yonas,male,19980728,Amhara,Menze Mama Midir,011-316-7988
rec-00000849-aaa-0,dz/Mh/PMs/iAl9K,Kibret,Nigussie,Gebeyew,Takele,Gebresillase,male,20010617,Oromia,Kersana Malima,011-655-6278
rec-00000850-aaa-0,T1/vF/8lf/XxCj2,Bisrat,Dema,Kinfe,Kassa,Eyob,male,20010228,Oromia,Nono,011-651-0292
rec-00000850-bbb-0,T1/vF/8lf/XxCj2,Bistrat,Dema,Kinfex,Kajsa,Eyob,maje,20010228,Oromia,Nono,011-651-0292
rec-00000850-bbb-1,T2/vF/8lf/XxCj2,Bisrst,Dema,Kinfs,Kassa,Eyop,male,20010228,Oromia,Nono,011-651-0292
rec-00000851-aaa-0,hR/1q/htl/3kbfx,Berga,Adane,Abera,Fentaye,Tetemke,male,19991112,Addis Ababa,Gulele,091-670-9187
rec-00000852-aaa-0,rC/sA/Gja/FffRG,Biniam,Wondimu,Taye,Teshome,Kalayu,male,20010526,Amhara,Sedae,098-119-3410
rec-00000852-bbb-0,rC/sA/Gja/FffRG,Binizm,Wondimu,Taey,Teshome,Kalayu,male,20010526,Amhaera,Sedae,098-119-w410
rec-00000852-bbb-1,rC/sA/Gja/FffRG,Binijam,Wondimu,Tay,Tejhome,Kalayu,make,20010526,Amhara,Sedae,098-119-3410
rec-00000853-aaa-0,Dh/vz/0TC/ekYL8,Mamo,Assefa,Biru,Kassahun,Emeaelaf,male,19990620,Tigray,Tahtay Koraro,091-120-7872
rec-00000853-bbb-0,Dh/vz/0TC/ekYL8,Mamo,Ajsefa,Biru,Kassahun,Emeaelaf,male,19990y20,Tigray,Tahtay Korar0,
rec-00000854-aaa-0,JE/wm/PsK/yAX9k,Amerga,Gebreyes,Teferi,Yeselfeko,Tegene,male,19881223,Addis Ababa,Bole,011-525-6477
rec-00000855-aaa-0,o3/EE/fUF/ST870,Asefa,Dawit,Dawit,Alem,Fasil,male,19970524,Amhara,Gonje,011-655-3371
rec-00000856-aaa-0,T4/cq/EU5/pPn1y,Birhanie,Sileshi,Woldemichael,Gebretsion,Aweke,male,19950630,Oromia,Adama,011-266-5375
rec-00000856-bbb-0,T4/cq/EU5/pPn1y,Birhanie,Sileshi,,Gebretstion,Aweke,male,,Oromia,Adama,012-266-5375
rec-00000856-bbb-1,T4/cq/EU5/pPn1y,Birhaie,Sileshi,Woldemichael,Gebretsion,Aweke,male,,Or0mia,Adams,011-266-5375
rec-00000857-aaa-0,s9/CX/ZTI/S1N7x,Ayele,Nebiyu,Muluberhan,Biniam,Haile,male,19990920,Amhara,Shebel Bernta,011-114-9991
rec-00000858-aaa-0,Na/N0/Nfg/tFC6K,Mulat,Kibeb,Deressa,Teka,Turi,male,20080111,Tigray,Dansha town,091-409-3702
rec-00000859-aaa-0,6r/ya/8GE/Sd0oL,Gebremariam,Gebresilassie,Gemeda,Ayele,Mekonen,male,20011005,Oromia,Begi,091-684-7857
rec-00000860-aaa-0,bh/fa/Qx2/VDOCu,Aregay,Debesay,Mamo,Tikue,Mebrahitu,male,20010821,SNNP,Churso,098-111-0600
rec-00000861-aaa-0,w5/9z/S54/tZIya,Lema,Birhanu,Tadesse,Genet,Woldemariam,male,19940725,Oromia,Daro Lebu,011-111-2291
rec-00000862-aaa-0,m0/bQ/xT6/FRN4H,Betelhem,Filimon,Mohammed,Gugsa,Ayele,female,20050224,Amhara,Artuma Fursi,098-111-7273
rec-00000863-aaa-0,4r/gl/yyC/sDc85,Haregewoin,Argaw,Gezahegn,Balcha,Engioa,female,19970901,Oromia,Jarso (East Hararghe),034-222-4933
rec-00000864-aaa-0,tp/GT/w0H/vNDVI,Merdokiyos,Areda,Abadi,Molla,Berhe,male,19940408,Oromia,Setema,011-655-6876
rec-00000864-bbb-0,,Merdokiyoj,Areda,Abady,Molla,Berhe,ma1e,19940408,Oromia,Setema,011-655-6876
rec-00000865-aaa-0,H9/qL/4x8/WXv6g,Tefera,Zena,Feyisa,Mezgebe,Baysase,male,19930313,Amhara,Gonder town,011-362-2180
rec-00000866-aaa-0,AV/tL/r5H/kx0tU,Tsegaye,Abadi,Fikadu,Eskender,Woldemariam,male,20040702,Tigray,Tahtay Koraro,033-968-9710
rec-00000867-aaa-0,Pg/SQ/nxW/qrp20,Getahun,Zewold,Hailu,Shibeshi,Mengesha,male,20020605,Amhara,Debub Achefer,091-881-2227
rec-00000868-aaa-0,h1/Xb/guf/ijgtu,Terefe,Tibebu,Mamo,Gebremedhin,Woldegiorgis,male,19960815,Oromia,Gidami,091-889-2688
rec-00000869-aaa-0,O4/3m/2Hv/b4OYW,Woifen,Gebre,Gizachew,Tegenu,Kebede,male,20000704,SNNP,Ameka,046-367-7194
rec-00000870-aaa-0,RX/V0/fsk/aVcpu,Esubalew,Seid,Aman,Shiferaw,Amsalu,male,20000317,Oromia,Daro Lebu,011-208-2110
rec-00000871-aaa-0,oi/S4/bS4/slME9,Berhanu,Yosef,Surur,Birhane,Mekuria,male,20040509,Tigray,Welkait,091-122-8662
rec-00000871-bbb-0,oi/S4/bS4/slME9,Berhanu,Y0sef,Sururp,Birhane,Mekuria,male,20040509,Tigray,Welka8t,
rec-00000871-bbb-1,oi/S4/bS4/slME9,Berhanu,Yozef,Surur,Birbane,Mekuria,make,20040509,Tigraty,Welkait,091-122-8662
rec-00000872-aaa-0,1X/9V/Z9P/el80i,Belay,Kelkil,Gemeda,Degefu,Ababushen,male,20020504,Amhara,Bahir Dar town,091-423-5154
rec-00000873-aaa-0,M6/Rx/TUZ/v141F,Abiyot,Mohammed,Ali,Habtemariam,Gebreselassie,female,19940613,Amhara,Dabat,098-111-4753
rec-00000873-bbb-0,M6/Rx/TUZ/v14qF,Apiyot,Mohammed,Aly,Habtemariam,Gebreselassie,female,19940613,Anhara,Dabat,098-111-4753
rec-00000874-aaa-0,G8/Ze/D9J/YOkOM,Gebremickael,Tekle,Belet,Robel,Tinsae,male,20100219,Benishangul Gumz,Sherkole,091-718-2864
rec-00000874-bbb-0,,Gebremiclcael,Tekle,Beled,Robel,Tinsae,male,,Benishangul Gumz,Sherkole,091-718-2864
rec-00000874-bbb-1,G8/Ze/D9J/YOkOM,Gebremiclcael,Tekle,Belet,Robel,Tinsae,ma|e,201o0219,Benishangul Gumz,Sherlcole,091-718-2864
rec-00000875-aaa-0,VR/d4/SwS/qPf3r,Endris,Tamiru,Kassaye,Dera,Adane,male,19931113,Amhara,Minjar Shenkora,011-408-1148
rec-00000875-bbb-0,VR/d4/S2S/qPf3r,,Tamiru,Kassay,Dera,Adane,male,19931213,Amhara,Minjar Shenkora,011-408-1148
rec-00000876-aaa-0,op/zw/4Ug/ylE0F,Yishak,Erpasa,Mengistu,Zewudie,Aboeta,male,19971127,Amhara,Yilmana Densa,034-195-0320
rec-00000876-bbb-0,op/zw/4Ug/ylE0F,Yisgak,Erpaja,Mengi5tu,Zewudie,Aboeta,male,19971127,Amhara,Yikmana Densa,034-195-0320
rec-00000877-aaa-0,IZ/ce/u63/UvDVh,Kebede,Gebrehiwot,Jemal,Tesfaye,Haso,male,20050826,Oromia,Anfilo,098-111-0759
rec-00000878-aaa-0,ge/Hv/Xyr/AfmVg,Gebremedhin,Beza,Tekeste,Getaneh,Mehammed,male,20050116,Oromia,Robe,011-111-8730
rec-00000879-aaa-0,ls/L3/73M/kc2eP,Worku,Shuru,Sape,Bekele,Gebreegziabher,male,20051015,Oromia,Horo Buluk,047-053-0839
rec-00000879-bbb-0,ls/L3/73M/kc2eP,Worku,Shuru,Sape,Bekele,Gebreegziabher,maoe,20051015,Orombia,Horo Bul7k,047-053-08e9
rec-00000880-aaa-0,AO/ze/dAe/BqGXA,Chewaka,Mekebo,Hiluf,Shikur,Hussen,male,20000517,SNNP,Zala,098-119-5576
rec-00000880-bbb-0,AO/ze/dAe/B9GXA,Chewaka,Mekebo,Hiluf,Shikur,Hu5sen,male,,SNNP,Zala,
rec-00000881-aaa-0,kc/m7/7f0/kn8y3,Haile,Gebremariam,Kassaou,Kasahun,Negash,male,19991022,Oromia,Tiyo,091-821-0886
rec-00000882-aaa-0,Qq/RS/aw3/OlH39,Woldemariam,Aboissa,Ermias,Yareo,Gebreselassie,male,19970503,SNNP,Kacha Bira,025-857-0492
rec-00000882-bbb-0,Qw/RS/aw3/OlH39,Woldemariam,Aboiasa,Ermias,Yareo,Gebrejelassie,male,19970503,SNNP,Kacha B8ra,025-857-0492
rec-00000882-bbb-1,Qq/RS/aw3/OlH39,Woldemariam,Aboissa,Ermiast,Yareo,Gereselassie,male,,SNNoP,Kacha Bira,025-857-0492
rec-00000883-aaa-0,f7/PA/Lzh/0xpkm,Meja,Gebremicahel,Wondim,Mohammed,Terefe,male,20020705,Addis Ababa,Nefas Silk,011-114-0570
rec-00000884-aaa-0,is/N3/9Ge/NGm1A,Genet,Woldemichaiel,Tadesse,Zekarias,Tegenu,male,20030825,SNNP,Gimbo,022-544-0152
rec-00000884-bbb-0,,Gened,Woldemichaiel,Tatesse,Zekarias,Tegenu,male,,SNNP,Gimbo,022-544-0152
rec-00000884-bbb-1,is/N3/9Ge/NGmqA,Genet,Woldemichail,Tadesse,Zekarias,Tegenu,make,20030825,SNNP,Gimvo,022-544-0152
rec-00000885-aaa-0,0c/du/Deh/lnWbk,Kidanu,Tesfahiwot,Abebe,Adem,Direba,male,20011121,SNNP,Loma,033-334-1234
rec-00000886-aaa-0,Pr/st/qS2/mWIWZ,Zemelekot,Gebreyohannes,Abay,Temesgen,Akalu,male,20050521,Amhara,Denbecha town,091-747-9919
rec-00000887-aaa-0,mC/HV/8Ka/r4472,Abate,Worku,Haylay,Tedila,Demasu,male,20080515,SNNP,Misrak Badawacho,098-119-6121
rec-00000888-aaa-0,30/s8/rzC/Nm48i,Getachew,Ashenafi,Nebiyu,Jibril,Gebretsadik,male,19951113,Oromia,Ana Sora,025-200-1147
rec-00000889-aaa-0,WJ/Oz/pNu/8h21v,Tesema,Walelign,Ashenafi,De)en,Leulseged,male,19970223,Tigray,Zana,046-947-0372
rec-00000889-bbb-0,WJ/Oz/pNu/8h21v,Tesema,Walelign,Azhenafi,De)en,Leuljeged,male,19970123,Tigray,Zana,
rec-00000890-aaa-0,a7/v8/Rfe/NKrGy,Degefu,Au,Hailu,Mohammed,Gamo,male,19970215,SNNP,Tembaro,091-415-3484
rec-00000891-aaa-0,KS/6Z/m78/icORM,Girma,Jego,Tikue,Wondwosen,Bekele,male,20030109,Oromia,Bure (OR),011-652-3101
rec-00000892-aaa-0,XW/H8/kiB/uDX7g,Hare,Ayalew,Tegenu,Asgedom,Filimon,male,20140422,Tigray,Enderta,098-111-1934
rec-00000893-aaa-0,7p/SH/XC2/ymiYf,Hassen,Teklegiorgis,Alazar,Temesgen,Ali,male,19970122,Oromia,Jarso (East Hararghe),011-112-0894
rec-00000894-aaa-0,0B/md/Rn3/AZoID,Biru,Gebrehiwot,Mamo,Dejene,Gebremickael,male,20051127,SNNP,Hulbareg,091-169-6025
rec-00000895-aaa-0,F7/Bt/haY/ZeSAv,Abawoldekidan,Woldemichael,Samuel,Yirgu,Azmach,male,19940721,Amhara,Dabat,091-731-9401
rec-00000896-aaa-0,hW/HK/nHy/VUe3d,Ayalew,Woldu,Woldeyes,Mohammed,Werotaw,male,19910317,Oromia,Seka Chekorsa,011-114-5880
rec-00000896-bbb-0,hW/HK/nHy/VUe3d,Ayalzew,Weldu,Woldeyes,Mohammed,Werotaw,male,19910327,,Seka Chekorsa,011-114-5880
rec-00000897-aaa-0,oe/RP/WDq/b494r,Shimeles,Nadew,Woldegiorgis,Haile,Samueal,male,20020203,Addis Ababa,Yeka,091-454-5790
rec-00000898-aaa-0,wY/2U/op1/Q3z6v,Rahel,Bekele,Abubeker,Lemma,Kidanu,female,19961209,SNNP,Bonga town,091-452-2949
rec-00000898-bbb-0,wY/2U/op1/Q3z6v,Rahel,Beckele,Abubeker,Lemma,Kidanu,fsmale,19962209,SNNP,Bonta town,091-452-2949
rec-00000899-aaa-0,LX/LN/xbn/W4XAB,Bereket,Emagnu,Nerihe,Kebede,Alemayehu,female,20000221,Sidama,Shebe Dino,046-891-2830
rec-00000900-aaa-0,ny/f3/8Rp/80qeO,Habtamu,Legesse,Moges,Legesse,Barnabas,female,19980707,Oromia,Goba town,046-757-4577
rec-00000900-bbb-0,,Habtamu,Legesse,Mogest,Legesse,Barnabaj,female,19980707,Ormia,Goba town,046-757-4577
rec-00000900-bbb-1,ny/f3/8Rp/80qeO,Haptamu,Legezse,Moges,Legesse,Barnabas,female,,Oromia,Goloa town,046-757-4577
rec-00000901-aaa-0,cf/st/KOl/2KFOc,Woldu,Manji,Deboch,Mohamed,Dinku,male,19920319,SNNP,Isara,011-652-9500
rec-00000902-aaa-0,8R/HN/mtO/r7mG2,Sahlemariam,Beyene,Wolderufael,Ahmed,Ahmed,male,19980330,Oromia,Arsi Negele,047-830-6367
rec-00000902-bbb-0,8R/HN/mtO/r7mG2,Sahlemariam,Beyene,Wolde5ufael,Ahmed,Ahmed,maie,19980330,Oroma,Arsi Negele,047-83p-6367
rec-00000902-bbb-1,8R/HN/ktO/r7mG2,Sahlemaryam,Beyene,Wolderufael,Ahmed,Ahmed,make,19980330,Oromia,Arsi Ne9ele,047-830-6367
rec-00000903-aaa-0,IG/bq/TAN/BfNgP,Cheru,Mitiku,Bejiga,Michael,Desta,male,19960328,Oromia,Sude,025-476-7804
rec-00000904-aaa-0,Y7/DQ/v8X/vxhfi,W.mariam,Kitila,Gebremeskel,Adem,Alemayehu,male,19960601,Somali,Miesso,091-676-7885
rec-00000904-bbb-0,Y7/DQ/v8X/vxhfi,W.mariam,Kidila,Gebremeskel,Adeem,Alemayehu,male,19960601,Somalmi,,091-676-7885
rec-00000904-bbb-1,Y7/DQ/v8X/vxhfi,W.mariam,Kidila,Gebremeskel,Atem,Alemayehu,ma|e,19960601,Somali,Moesso,091-676-7885
rec-00000905-aaa-0,n9/Jf/Wts/JHu1N,Estifanos,Kidanemariam,Hiluf,Abdulla,Emiru,male,20020515,Oromia,Wara Jarso,011-270-9431
rec-00000906-aaa-0,YQ/Si/LWP/Msr55,Mekonnen,Teferi,Hiluf,Ayal,Alemayehu,male,19890428,Oromia,Dera (OR),011-114-3856
rec-00000906-bbb-0,YQ/Si/LWP/Msr55,Meckonnen,Teferi,Hiluf,Ayal,Alemayehu,,,Or0mia,Dera (OR),011-114-3856
rec-00000906-bbb-1,YQ/Si/LWP/Msr5t,Mekonndn,Teferi,Hiluf,Ayal,Alemayehu,malw,19890428,Oromia,,011-114-3856
rec-00000907-aaa-0,gX/1f/kaj/rX2Ri,Yosef,Tsige,Ermias,Kassu,Tesema,male,20050803,Tigray,Tselemti,011-466-4037
rec-00000908-aaa-0,gD/1q/fix/vaLTt,Fitiwi,Dersema,Asfaw,Admasu,Ali,male,20021013,SNNP,Kemba,091-660-0930
rec-00000909-aaa-0,L3/wj/SP1/V4sBq,Michael,Yohannes,Gidey,Abera,Chjbssa,male,20081125,Tigray,Tselemti,047-956-2009
rec-00000910-aaa-0,3q/RI/44g/3fuBF,Gebeyehu,Getu,Bayu,Daniso,Woldu,male,20000810,Amhara,Menze Gera Midir,011-112-4998
rec-00000910-bbb-0,3q/RI/44g/3fuBF,Gebeyehu,Get7,Bayu,Danizo,Woltu,male,20000710,Amhara,Menze Gera Midir,011-112-4998
rec-00000911-aaa-0,kV/6e/cho/NeKLP,Tadesse,Sahile,Mengesha,Engida,Mihiret,male,20041115,Oromia,Jarso (East Hararghe),011-654-1312
rec-00000912-aaa-0,GA/mx/J4U/hTmkp,Abagesa,Aboilkadir,Garomisa,Talegeta,Yusuf,male,20020713,SNNP,Mirab Soro,011-655-6705
rec-00000913-aaa-0,v6/nP/8XZ/Kq1ro,Zewudie,Tesfaye,Hailemichael,Gmeskel,Kassaye,male,19990607,Addis Ababa,Akaki - Kalit,011-284-7077
rec-00000913-bbb-0,v6/nP/8XZ/Kw1ro,Zewudi,Tesfaye,Hailemichadl,Gmestkel,Kassaye,male,19990607,Addis Ababa,Akaki - Kalit,011-284-7077
rec-00000914-aaa-0,G4/Cb/gBO/AniYr,Birtukan,Woldegerima,Nirea,Lemma,Daniel,female,19990827,Tigray,Adigrat town,091-692-3659
rec-00000915-aaa-0,7k/Iu/m29/KnyU3,Melese,Gafesu,H.silase,Walelign,Wakjira,male,20020622,Amhara,Habru,011-210-7649
rec-00000916-aaa-0,Af/tW/cRu/nZIvt,Tsegaw,Aregay,Jemal,Gedle,Meshesha,male,20070301,Oromia,Ameya,011-279-2922
